Ano;Instituição;Estrutura com Matrícula;Modalidade de Ensino;Tipo de Curso;Tipo de Oferta;Nome do Curso;Turno do Curso;Situação;Fluxo Escolar;FluxoRetido;Matrículas
2022;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Especialização (Lato Sensu);Não se aplica;Programa Especial de Formação Pedagógica de Docentes;Não se aplica;Concluintes;Integralizada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Especialização (Lato Sensu);Não se aplica;Programa Especial de Formação Pedagógica de Docentes;Não se aplica;Em curso;Em curso;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Especialização (Lato Sensu);Não se aplica;Programa Especial de Formação Pedagógica de Docentes;Não se aplica;Em curso;Em curso;Retido;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Especialização (Lato Sensu);Não se aplica;Programa Especial de Formação Pedagógica de Docentes;Não se aplica;Evadidos;Desligada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Especialização (Lato Sensu);Não se aplica;Programa Especial de Formação Pedagógica de Docentes;Não se aplica;Evadidos;Reprovado;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação a Distância;Especialização (Lato Sensu);Não se aplica;Programa Especial de Formação Pedagógica de Docentes;Não se aplica;Evadidos;Transf. externa;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Concluintes;Concluída;Em fluxo;18
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Concluintes;Integralizada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Em curso;Em curso;Em fluxo;70
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Em curso;Em curso;Retido;30
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Evadidos;Desligada;Em fluxo;91
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Evadidos;Reprovado;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Eletromecânica;Noturno;Evadidos;Transf. externa;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Concluintes;Concluída;Em fluxo;13
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Concluintes;Integralizada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Em curso;Em curso;Em fluxo;67
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Em curso;Em curso;Retido;18
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Evadidos;Desligada;Em fluxo;94
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Evadidos;Reprovado;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Informática;Noturno;Evadidos;Transf. externa;Em fluxo;1
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mecânica;Vespertino;Concluintes;Concluída;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mecânica;Vespertino;Concluintes;Integralizada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mecânica;Vespertino;Em curso;Em curso;Em fluxo;33
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mecânica;Vespertino;Em curso;Em curso;Retido;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mecânica;Vespertino;Evadidos;Desligada;Em fluxo;1
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mecânica;Vespertino;Evadidos;Reprovado;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mecânica;Vespertino;Evadidos;Transf. externa;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Concluintes;Concluída;Em fluxo;6
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Concluintes;Integralizada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Em curso;Em curso;Em fluxo;69
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Em curso;Em curso;Retido;32
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Evadidos;Desligada;Em fluxo;96
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Evadidos;Reprovado;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Noturno;Evadidos;Transf. externa;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Vespertino;Concluintes;Concluída;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Vespertino;Concluintes;Integralizada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Vespertino;Em curso;Em curso;Em fluxo;37
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Vespertino;Em curso;Em curso;Retido;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Vespertino;Evadidos;Desligada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Vespertino;Evadidos;Reprovado;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Concomitante;Técnico em Mineração;Vespertino;Evadidos;Transf. externa;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Concluintes;Concluída;Em fluxo;31
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Concluintes;Integralizada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Em curso;Em curso;Em fluxo;34
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Em curso;Em curso;Retido;9
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Evadidos;Desligada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Evadidos;Reprovado;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Matutino;Evadidos;Transf. externa;Em fluxo;5
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Concluintes;Concluída;Em fluxo;10
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Concluintes;Integralizada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Em curso;Em curso;Em fluxo;68
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Em curso;Em curso;Retido;2
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Evadidos;Desligada;Em fluxo;3
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Evadidos;Reprovado;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Eletromecânica;Vespertino;Evadidos;Transf. externa;Em fluxo;7
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Concluintes;Concluída;Em fluxo;30
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Concluintes;Integralizada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Em curso;Em curso;Em fluxo;35
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Em curso;Em curso;Retido;3
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Evadidos;Desligada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Evadidos;Reprovado;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Matutino;Evadidos;Transf. externa;Em fluxo;1
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Concluintes;Concluída;Em fluxo;4
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Concluintes;Integralizada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Em curso;Em curso;Em fluxo;73
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Em curso;Em curso;Retido;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Evadidos;Desligada;Em fluxo;3
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Evadidos;Reprovado;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Técnico;Integrado;Técnico em Informática;Vespertino;Evadidos;Transf. externa;Em fluxo;5
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Concluintes;Concluída;Em fluxo;6
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Concluintes;Integralizada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Em curso;Em curso;Em fluxo;78
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Em curso;Em curso;Retido;79
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Evadidos;Desligada;Em fluxo;50
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Evadidos;Reprovado;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Bacharelado em Sistemas de Informação;Integral;Evadidos;Transf. externa;Em fluxo;3
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Concluintes;Concluída;Em fluxo;12
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Concluintes;Integralizada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Em curso;Em curso;Em fluxo;79
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Em curso;Em curso;Retido;18
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Evadidos;Desligada;Em fluxo;60
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Evadidos;Reprovado;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia de Minas;Integral;Evadidos;Transf. externa;Em fluxo;1
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Concluintes;Concluída;Em fluxo;23
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Concluintes;Integralizada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Em curso;Em curso;Em fluxo;63
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Em curso;Em curso;Retido;40
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Evadidos;Desligada;Em fluxo;59
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Evadidos;Reprovado;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Bacharelado;Não se aplica;Engenharia Mecânica;Integral;Evadidos;Transf. externa;Em fluxo;4
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Concluintes;Concluída;Em fluxo;23
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Concluintes;Integralizada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Em curso;Em curso;Em fluxo;54
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Em curso;Em curso;Retido;42
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Evadidos;Desligada;Em fluxo;57
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Evadidos;Reprovado;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Licenciatura;Não se aplica;Licenciatura em Matemática;Noturno;Evadidos;Transf. externa;Em fluxo;1
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Matutino;Concluintes;Concluída;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Matutino;Concluintes;Integralizada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Matutino;Em curso;Em curso;Em fluxo;11
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Matutino;Em curso;Em curso;Retido;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Matutino;Evadidos;Desligada;Em fluxo;10
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Matutino;Evadidos;Reprovado;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Desenvolvimento Educacional e Social;Matutino;Evadidos;Transf. externa;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Concluintes;Concluída;Em fluxo;10
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Concluintes;Integralizada;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Em curso;Em curso;Em fluxo;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Em curso;Em curso;Retido;
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Evadidos;Desligada;Em fluxo;1
2022;IFES;Campus Cachoeiro de Itapemirim;Educação Presencial;Especialização (Lato Sensu);Não se aplica;Especialização - Recursos Naturais;Noturno;Evadidos;Reprovado;Em fluxo;2
