Ano;Carga Horaria;Carga Horaria Mínima;Categoria da Situação;Cor / Raça;Data de Fim Previsto do Ciclo;Data de Inicio do Ciclo;Faixa Etária;Fator Esforço Curso;Fonte de Financiamento;Idade;Instituição;Modalidade de Ensino;Nome de Curso;Renda Familiar;Sexo;Tipo de Curso;Tipo de Oferta;Turno;Unidade de Ensino;CH_Corrigida;QTDC;CHMD;CHA;FECH;DACP1;DACP2;DACP3;DACP4;DACP5;FEDA;FECHDA;MECHDA;PC;MP;AGRO;BA;MT;CMT;MT_FINAL;AE_Peso;MAE
2023;3600;1200;Concluídos;Parda;29/12/2023;05/02/2020;20 a 24 anos;1,146;Sem Programa Associado;20;Instituto Federal do Espírito Santo;Educação Presencial;Técnico em Eletromecânica;0,5<RFP<=1;F;Técnico;Integrado;Vespertino;Campus Cachoeiro de Itapemirim;3200;1424;2,247;820,225;1,025;0;0;363;0;0;0,995;1,02;1,02;2,5;2,55;0;0;2,55;1;2,55;2,5;2,55
2023;3600;1200;Concluídos;Parda;29/12/2023;05/02/2020;20 a 24 anos;1,146;Sem Programa Associado;20;Instituto Federal do Espírito Santo;Educação Presencial;Técnico em Eletromecânica;0<RFP<=0,5;F;Técnico;Integrado;Vespertino;Campus Cachoeiro de Itapemirim;3200;1424;2,247;820,225;1,025;0;0;363;0;0;0,995;1,02;1,02;2,5;2,55;0;0;2,55;1;2,55;2;2,04
2023;3600;1200;Concluídos;Branca;29/12/2023;05/02/2020;15 a 19 anos;1,146;Sem Programa Associado;19;Instituto Federal do Espírito Santo;Educação Presencial;Técnico em Eletromecânica;0<RFP<=0,5;M;Técnico;Integrado;Vespertino;Campus Cachoeiro de Itapemirim;3200;1424;2,247;820,225;1,025;0;0;363;0;0;0,995;1,02;1,02;2,5;2,55;0;0;2,55;1;2,55;2;2,04
2023;3600;1200;Concluídos;Parda;29/12/2023;05/02/2020;20 a 24 anos;1,146;Sem Programa Associado;20;Instituto Federal do Espírito Santo;Educação Presencial;Técnico em Eletromecânica;0,5<RFP<=1;M;Técnico;Integrado;Vespertino;Campus Cachoeiro de Itapemirim;3200;1424;2,247;820,225;1,025;0;0;363;0;0;0,995;1,02;1,02;2,5;2,55;0;0;2,55;1;2,55;2,5;2,55
2023;3600;1200;Concluídos;Branca;29/12/2023;05/02/2020;15 a 19 anos;1,146;Sem Programa Associado;19;Instituto Federal do Espírito Santo;Educação Presencial;Técnico em Eletromecânica;0<RFP<=0,5;F;Técnico;Integrado;Vespertino;Campus Cachoeiro de Itapemirim;3200;1424;2,247;820,225;1,025;0;0;363;0;0;0,995;1,02;1,02;2,5;2,55;0;0;2,55;1;2,55;2;2,04
2023;3600;1200;Concluídos;Branca;29/12/2023;05/02/2020;20 a 24 anos;1,146;Sem Programa Associado;20;Instituto Federal do Espírito Santo;Educação Presencial;Técnico em Eletromecânica;0<RFP<=0,5;M;Técnico;Integrado;Vespertino;Campus Cachoeiro de Itapemirim;3200;1424;2,247;820,225;1,025;0;0;363;0;0;0,995;1,02;1,02;2,5;2,55;0;0;2,55;1;2,55;2;2,04
2023;3600;1200;Concluídos;Parda;29/12/2023;05/02/2020;20 a 24 anos;1,146;Sem Programa Associado;20;Instituto Federal do Espírito Santo;Educação Presencial;Técnico em Eletromecânica;0,5<RFP<=1;M;Técnico;Integrado;Vespertino;Campus Cachoeiro de Itapemirim;3200;1424;2,247;820,225;1,025;0;0;363;0;0;0,995;1,02;1,02;2,5;2,55;0;0;2,55;1;2,55;2,5;2,55
2023;3600;1200;Concluídos;Parda;29/12/2023;05/02/2020;20 a 24 anos;1,146;Sem Programa Associado;20;Instituto Federal do Espírito Santo;Educação Presencial;Técnico em Eletromecânica;0,5<RFP<=1;F;Técnico;Integrado;Vespertino;Campus Cachoeiro de Itapemirim;3200;1424;2,247;820,225;1,025;0;0;363;0;0;0,995;1,02;1,02;2,5;2,55;0;0;2,55;1;2,55;2,5;2,55
2023;3075;3000;Em Curso;Branca;29/12/2023;17/02/2020;20 a 24 anos;1,008;Sem Programa Associado;23;Instituto Federal do Espírito Santo;Educação Presencial;Sistemas de Informação;0,5<RFP<=1;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3000;1412;2,125;775,496;0,969;0;0;363;0;0;0,995;0,964;0,96;2;1,93;0;0;1,93;1;1,93;2,5;2,41
2023;3075;3000;Concluídos;Branca;29/12/2023;17/02/2020;20 a 24 anos;1,008;Sem Programa Associado;23;Instituto Federal do Espírito Santo;Educação Presencial;Sistemas de Informação;1<RFP<=1,5;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3000;1412;2,125;775,496;0,969;0;0;363;0;0;0,995;0,964;0,96;2;1,93;0;0;1,93;1;1,93;1;0,96
2023;3075;3000;Em Curso;Preta;29/12/2023;17/02/2020;20 a 24 anos;1,008;Sem Programa Associado;23;Instituto Federal do Espírito Santo;Educação Presencial;Sistemas de Informação;0,5<RFP<=1;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3000;1412;2,125;775,496;0,969;0;0;363;0;0;0,995;0,964;0,96;2;1,93;0;0;1,93;1;1,93;2,5;2,41
2023;3075;3000;Concluídos;Parda;29/12/2023;17/02/2020;20 a 24 anos;1,008;Sem Programa Associado;22;Instituto Federal do Espírito Santo;Educação Presencial;Sistemas de Informação;0,5<RFP<=1;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3000;1412;2,125;775,496;0,969;0;0;363;0;0;0,995;0,964;0,96;2;1,93;0;0;1,93;1;1,93;2,5;2,41
2023;3075;3000;Em Curso;Branca;29/12/2023;17/02/2020;20 a 24 anos;1,008;Sem Programa Associado;22;Instituto Federal do Espírito Santo;Educação Presencial;Sistemas de Informação;0,5<RFP<=1;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3000;1412;2,125;775,496;0,969;0;0;363;0;0;0,995;0,964;0,96;2;1,93;0;0;1,93;1;1,93;2,5;2,41
2023;3075;3000;Em Curso;Branca;29/12/2023;17/02/2020;20 a 24 anos;1,008;Sem Programa Associado;23;Instituto Federal do Espírito Santo;Educação Presencial;Sistemas de Informação;0<RFP<=0,5;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3000;1412;2,125;775,496;0,969;0;0;363;0;0;0,995;0,964;0,96;2;1,93;0;0;1,93;1;1,93;2;1,93
2023;3075;3000;Concluídos;Branca;29/12/2023;17/02/2020;25 a 29 anos;1,008;Sem Programa Associado;27;Instituto Federal do Espírito Santo;Educação Presencial;Sistemas de Informação;2,5<RFP<=3,5;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3000;1412;2,125;775,496;0,969;0;0;363;0;0;0,995;0,964;0,96;2;1,93;0;0;1,93;1;1,93;0,5;0,48
2023;3075;3000;Em Curso;Parda;29/12/2023;17/02/2020;20 a 24 anos;1,008;Sem Programa Associado;23;Instituto Federal do Espírito Santo;Educação Presencial;Sistemas de Informação;1<RFP<=1,5;F;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3000;1412;2,125;775,496;0,969;0;0;363;0;0;0,995;0,964;0,96;2;1,93;0;0;1,93;1;1,93;1;0,96
2023;3075;3000;Concluídos;Parda;29/12/2023;17/02/2020;20 a 24 anos;1,008;Sem Programa Associado;22;Instituto Federal do Espírito Santo;Educação Presencial;Sistemas de Informação;1<RFP<=1,5;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3000;1412;2,125;775,496;0,969;0;0;363;0;0;0,995;0,964;0,96;2;1,93;0;0;1,93;1;1,93;1;0,96
2023;3075;3000;Concluídos;Branca;29/12/2023;17/02/2020;20 a 24 anos;1,008;Sem Programa Associado;23;Instituto Federal do Espírito Santo;Educação Presencial;Sistemas de Informação;0<RFP<=0,5;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3000;1412;2,125;775,496;0,969;0;0;363;0;0;0,995;0,964;0,96;2;1,93;0;0;1,93;1;1,93;2;1,93
2023;3075;3000;Concluídos;Branca;29/12/2023;17/02/2020;20 a 24 anos;1,008;Sem Programa Associado;23;Instituto Federal do Espírito Santo;Educação Presencial;Sistemas de Informação;Não declarada;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3000;1412;2,125;775,496;0,969;0;0;363;0;0;0,995;0,964;0,96;2;1,93;0;0;1,93;1;1,93;0;0
2023;3075;3000;Em Curso;Parda;29/12/2023;17/02/2020;20 a 24 anos;1,008;Sem Programa Associado;22;Instituto Federal do Espírito Santo;Educação Presencial;Sistemas de Informação;0<RFP<=0,5;M;Bacharelado;Não se aplica;Integral;Campus Cachoeiro de Itapemirim;3000;1412;2,125;775,496;0,969;0;0;363;0;0;0,995;0,964;0,96;2;1,93;0;0;1,93;1;1,93;2;1,93
